,Address,ProposedUseDescription,DecisionDate,Decision,CommunityName,Latitude,Longitude,Permit_category_new,CTrain,Year
311,1730 25 AV SW,MULTI-RESIDENTIAL DEVELOPMENT,2018/10/25,Approval,BANKVIEW,51.03153715666483,-114.10118987325542,Multi_unit,False,2018
312,7827 HUNTERVIEW DR NW,SECONDARY SUITE,2019/10/25,Approval,HUNTINGTON HILLS,51.123333940006106,-114.0854826803472,Secondary_suite,False,2019
313,140 HARVEST PARK WY NE,SINGLE DETACHED DWELLING,2019/10/17,Approval,HARVEST HILLS,51.14946097720252,-114.05734886340277,House,False,2019
315,135 24 AV SW,SEMI-DETACHED DWELLING,2019/02/13,Approval,MISSION,51.03126563898772,-114.06604772977144,House,False,2019
316,1312 16A ST NW,SINGLE DETACHED DWELLING,2019/07/05,Approval,HOUNSFIELD HEIGHTS/BRIAR HILL,51.06274185650367,-114.0988471891258,House,True,2019
317,1314 16A ST NW,SINGLE DETACHED DWELLING,2019/07/08,Approval,HOUNSFIELD HEIGHTS/BRIAR HILL,51.06284706454858,-114.09891981411884,House,True,2019
318,2230 WESTMOUNT RD NW,MULTI-RESIDENTIAL DEVELOPMENT,2019/09/05,Approval,WEST HILLHURST,51.05213615362064,-114.11212996166591,Multi_unit,False,2019
319,5015 VALIANT DR NW,SINGLE DETACHED DWELLING,2019/04/25,Approval,VARSITY,51.090143873075675,-114.15948346184919,House,True,2019
320,2923 6 AV NW,SINGLE DETACHED DWELLING,2019/06/28,Approval,PARKDALE,51.05770113161192,-114.12921578062787,House,False,2019
323,45 CRESTBROOK DR SW,MULTI-RESIDENTIAL DEVELOPMENT,2019/09/05,Approval,CRESTMONT,51.084780831705245,-114.27177913311762,Multi_unit,False,2019
325,5547 DALWOOD WY NW,SECONDARY SUITE,2019/10/24,Approval,DALHOUSIE,51.11352833160651,-114.16295872649964,Secondary_suite,True,2019
326,2508 CHEROKEE DR NW,BACKYARD SUITE,2017/12/08,Approval,CHARLESWOOD,51.08450745047936,-114.11837873303124,Secondary_suite,True,2017
327,260 SKYVIEW BA NE,MULTI-RESIDENTIAL DEVELOPMENT,2018/05/17,Approval,SKYVIEW RANCH,51.15695043004756,-113.95342300178154,Multi_unit,False,2018
328,716 CRESCENT RD NW,SINGLE DETACHED DWELLING,2018/08/08,Approval,ROSEDALE,51.061937917317785,-114.0778519980357,House,False,2018
330,3120 16 AV SE,SECONDARY SUITE,2019/10/02,Approval,ALBERT PARK/RADISSON HEIGHTS,51.03946877828032,-113.98978297653669,Secondary_suite,True,2019
331,130 ROYAL BIRCH RI NW,SECONDARY SUITE,2019/10/11,Approval,ROYAL OAK,51.14419432589117,-114.21133655371456,Secondary_suite,False,2019
332,436 RANCHRIDGE CO NW,SECONDARY SUITE,2019/09/30,Approval,RANCHLANDS,51.12213413356874,-114.18476098818752,Secondary_suite,False,2019
335,1468 MARDALE DR NE,SECONDARY SUITE,2019/09/19,Approval,MARLBOROUGH,51.063973963313586,-113.96549697667886,Secondary_suite,True,2019
336,245 COPPERLEAF WY SE,SECONDARY SUITE,2019/10/11,Approval,COPPERFIELD,50.912820417705355,-113.9272389416676,Secondary_suite,False,2019
337,20 NOLANHURST GR NW,SECONDARY SUITE,2019/10/11,Approval,NOLAN HILL,51.17918644042234,-114.171544683669,Secondary_suite,False,2019
338,436 CEDARPARK DR SW,SECONDARY SUITE,2019/10/22,Approval,CEDARBRAE,50.95952726060544,-114.12263020980708,Secondary_suite,False,2019
339,115 VALHALLA CR NW,SINGLE DETACHED DWELLING,2019/09/23,Approval,VARSITY,51.09873532264725,-114.16324767373555,House,True,2019
341,1707 66 AV SE,SINGLE DETACHED DWELLING,2019/10/17,Approval,OGDEN,50.99403453582281,-114.02115201192758,House,False,2019
343,1738 34 AV SW,MULTI-RESIDENTIAL DEVELOPMENT,2019/04/04,Approval,SOUTH CALGARY,51.023315508480465,-114.10177734392424,Multi_unit,False,2019
348,2516 17A ST SW,MULTI-RESIDENTIAL DEVELOPMENT,2019/10/22,Approval,BANKVIEW,51.03185982156489,-114.10325050944832,Multi_unit,False,2019
349,5823 BOWWATER CR NW,SINGLE DETACHED DWELLING,2019/09/12,Approval,BOWNESS,51.08161627362848,-114.17192223822077,House,False,2019
352,338 SETON CI SE,MULTI-RESIDENTIAL DEVELOPMENT,2019/08/27,Approval,SETON,50.8686443911938,-113.95547323868678,Multi_unit,False,2019
357,2027 7 AV SE,SECONDARY SUITE,2019/06/27,Approval,INGLEWOOD,51.035351200243255,-114.01501416366304,Secondary_suite,False,2019
358,708 13 ST NE,SEMI-DETACHED DWELLING,2019/09/24,Approval,RENFREW,51.05797286021181,-114.030376066451,House,False,2019
364,3507 SAGE HILL DR NW,MULTI-RESIDENTIAL DEVELOPMENT,2018/11/07,Approval,SAGE HILL,51.169601792527295,-114.13520131150415,Multi_unit,False,2018
365,203 SADDLEMEAD RD NE,SECONDARY SUITE,2019/09/19,Approval,SADDLE RIDGE,51.12874574445604,-113.94382928593085,Secondary_suite,True,2019
366,93 LEGACY CM SE,SECONDARY SUITE,2018/01/25,Approval,LEGACY,50.86284906441637,-114.01338953105848,Secondary_suite,False,2018
367,2220 6 AV NW,CONTEXTUAL SINGLE DETACHED DWELLING,2019/09/17,Approval,WEST HILLHURST,51.05829518184078,-114.11159455833064,House,False,2019
368,2220 6 AV NW,CONTEXTUAL SINGLE DETACHED DWELLING,2019/09/17,Approval,WEST HILLHURST,51.05829518184078,-114.11159455833064,House,False,2019
369,630 56 AV SW,APARTMENT BUILDING,2019/10/10,Approval,WINDSOR PARK,51.00347531472878,-114.0783197536678,Multi_unit,False,2019
371,332 OAKWOOD PL SW,SINGLE DETACHED DWELLING,2019/10/03,Approval,OAKRIDGE,50.96535543032632,-114.13082928652314,House,False,2019
372,190 SHERWOOD MT NW,SECONDARY SUITE,2019/09/27,Approval,SHERWOOD,51.16097520687157,-114.15763562559576,Secondary_suite,False,2019
373,12 QUEEN ISABELLA CL SE,SECONDARY SUITE,2019/10/02,Approval,QUEENSLAND,50.934730484793576,-114.02974184208851,Secondary_suite,False,2019
374,2128 9 AV NW,SINGLE DETACHED DWELLING,2019/02/07,Approval,WEST HILLHURST,51.06017306529398,-114.1134395058161,House,False,2019
376,7025 CALIFORNIA BV NE,SECONDARY SUITE,2019/10/25,Approval,MONTEREY PARK,51.07086842365064,-113.93140901870588,Secondary_suite,False,2019
383,69 7A ST NE,MULTI-RESIDENTIAL DEVELOPMENT,2018/12/13,Approval,BRIDGELAND/RIVERSIDE,51.05207588737144,-114.04453383917743,Multi_unit,True,2018
385,9603 ASSINIBOINE RD SE,SECONDARY SUITE,2019/10/15,Approval,ACADIA,50.966803070276995,-114.05029524787598,Secondary_suite,False,2019
386,1116 5 AV NW,MULTI-RESIDENTIAL DEVELOPMENT,2019/06/20,Approval,HILLHURST,51.057215073173396,-114.0875231586886,Multi_unit,True,2019
388,2929 LINDSTROM DR SW,SINGLE DETACHED DWELLING,2019/10/07,Approval,LAKEVIEW,50.99278710902708,-114.1250903103878,House,False,2019
389,5902 BOW CR NW,SINGLE DETACHED DWELLING,2019/09/06,Approval,BOWNESS,51.08190016529746,-114.16895795515535,House,False,2019
393,193 EVEROAK CI SW,SECONDARY SUITE,2019/09/06,Approval,EVERGREEN,50.9174691250625,-114.11144086112805,Secondary_suite,False,2019
395,2226 26 ST SE,SECONDARY SUITE,2019/09/06,Approval,SOUTHVIEW,51.032890082764254,-113.99427708651302,Secondary_suite,False,2019
398,232 153 AV SE,SECONDARY SUITE,2019/09/05,Approval,MIDNAPORE,50.916140040908864,-114.06320407972171,Secondary_suite,True,2019
399,244 SHAWCLIFFE CI SW,SECONDARY SUITE,2019/09/05,Approval,SHAWNESSY,50.91071479287754,-114.07848149311322,Secondary_suite,True,2019
400,52 MARBANK WY NE,SECONDARY SUITE,2019/09/05,Approval,MARLBOROUGH,51.064380132289244,-113.97870121337937,Secondary_suite,True,2019
403,16 TEMPLEGREEN DR NE,SECONDARY SUITE,2019/10/07,Approval,TEMPLE,51.088442272715035,-113.9401384125206,Secondary_suite,False,2019
404,292 NOLANCREST HT NW,SECONDARY SUITE,2018/03/29,Approval,NOLAN HILL,51.17583262294795,-114.1689508996238,Secondary_suite,False,2018
405,1801 1 ST SE,MULTI-RESIDENTIAL DEVELOPMENT,2018/09/12,Approval,MISSION,51.03677890317139,-114.06137570215643,Multi_unit,False,2018
406,6 SADDLELAND CR NE,SECONDARY SUITE,2019/09/06,Approval,SADDLE RIDGE,51.130000247044585,-113.9356857182328,Secondary_suite,True,2019
409,419 9 ST NE,BACKYARD SUITE,2019/10/04,Approval,BRIDGELAND/RIVERSIDE,51.05541347960314,-114.04054020781338,Secondary_suite,True,2019
410,2218 17A ST SW,MULTI-RESIDENTIAL DEVELOPMENT,2019/09/04,Approval,BANKVIEW,51.034343921566546,-114.10242614645522,Multi_unit,False,2019
412,2701 16 AV SE,SECONDARY SUITE,2019/08/01,Approval,ALBERT PARK/RADISSON HEIGHTS,51.03858395668645,-113.99776750915994,Secondary_suite,True,2019
415,107 SADDLEBROOK CI NE,SECONDARY SUITE,2019/10/22,Approval,SADDLE RIDGE,51.133984541635456,-113.92714077052028,Secondary_suite,True,2019
417,6524 BOW CR NW,SINGLE DETACHED DWELLING,2019/09/27,Approval,BOWNESS,51.087766495600846,-114.18179627759369,House,False,2019
419,231 MAUNSELL CL NE,SINGLE DETACHED DWELLING,2019/10/09,Approval,MAYLAND HEIGHTS,51.05956260437563,-114.00373570885802,House,False,2019
425,5336 BANNERMAN DR NW,SINGLE DETACHED DWELLING,2019/09/06,Approval,BRENTWOOD,51.10294938384934,-114.12961700378722,House,True,2019
426,944 MADEIRA WY NE,SINGLE DETACHED DWELLING,2019/09/06,Approval,MARLBOROUGH PARK,51.061383176466435,-113.95747900165865,House,False,2019
427,2303 20 AV SW,SEMI-DETACHED DWELLING,2017/10/27,Approval,RICHMOND,51.034950481056825,-114.11397778900962,House,False,2017
428,10927 WILLOWFERN DR SE,SINGLE DETACHED DWELLING,2019/09/30,Approval,WILLOW PARK,50.955178776107005,-114.04414912874832,House,False,2019
429,3701 5 ST SW,SINGLE DETACHED DWELLING,2019/10/01,Approval,ELBOW PARK,51.02149385116326,-114.07658913085659,House,False,2019
430,2519 ERLTON ST SW,SINGLE DETACHED DWELLING,2018/10/10,Approval,ERLTON,51.0297393899372,-114.06239081409588,House,True,2018
431,801 MCDOUGALL RD NE,MULTI-RESIDENTIAL DEVELOPMENT,2018/07/05,Approval,BRIDGELAND/RIVERSIDE,51.05069055672847,-114.04508696363523,Multi_unit,True,2018
433,119 ABINGDON CO NE,SINGLE DETACHED DWELLING,2019/10/10,Approval,ABBEYDALE,51.061682516669066,-113.92512960493514,House,False,2019
434,19 CASTLEDALE PL NE,SECONDARY SUITE,2019/10/29,Approval,CASTLERIDGE,51.10941862109332,-113.9609393086846,Secondary_suite,False,2019
435,150 MILLBANK HL SW,SEMI-DETACHED DWELLING,2019/10/10,Approval,MILLRISE,50.914064475625814,-114.07772242480198,House,False,2019
437,4004 17 AV SW,MULTI-RESIDENTIAL DEVELOPMENT,2019/05/09,Approval,ROSSCARROCK,51.03818022100667,-114.14432801987205,Multi_unit,True,2019
438,1709 34 ST SE,MULTI-RESIDENTIAL DEVELOPMENT,2019/05/23,Approval,ALBERT PARK/RADISSON HEIGHTS,51.03895156941453,-113.98480297220877,Multi_unit,True,2019
439,66 WEST GROVE PT SW,SINGLE DETACHED DWELLING,2018/10/04,Approval,WEST SPRINGS,51.05751840493269,-114.19051730070274,House,False,2018
441,80 ROYAL OAK MR NW,SECONDARY SUITE,2019/10/28,Approval,ROYAL OAK,51.15168997619428,-114.21667858439032,Secondary_suite,False,2019
442,1020 32 AV SW,CONTEXTUAL SINGLE DETACHED DWELLING,2019/03/08,Approval,ELBOW PARK,51.024888188213176,-114.08707972251385,House,False,2019
446,1419 22 ST SW,SINGLE DETACHED DWELLING,2019/09/13,Approval,SCARBORO/SUNALTA WEST,51.04071681420566,-114.11458100680088,House,True,2019
447,3319 UNDERHILL DR NW,SECONDARY SUITE,2019/04/18,Approval,UNIVERSITY HEIGHTS,51.07226668757064,-114.13519189672027,Secondary_suite,False,2019
453,647 4 AV NE,MULTI-RESIDENTIAL DEVELOPMENT,2017/09/21,Approval,BRIDGELAND/RIVERSIDE,51.055970053998095,-114.04985513757984,Multi_unit,True,2017
454,2310 15 ST SW,MULTI-RESIDENTIAL DEVELOPMENT,2018/04/05,Approval,BANKVIEW,51.03360093893893,-114.09695355909855,Multi_unit,False,2018
455,820 JAMES MCKEVITT RD SW,SINGLE DETACHED DWELLING,2017/12/21,Approval,SHAWNEE SLOPES,50.926983553005506,-114.08665780940304,House,True,2017
456,3431 5 AV NW,MULTI-RESIDENTIAL DEVELOPMENT,2018/04/19,Approval,PARKDALE,51.05910650448097,-114.1354480272063,Multi_unit,False,2018
458,2307 RICHMOND RD SW,SEMI-DETACHED DWELLING,2018/02/05,Approval,RICHMOND,51.03322426898079,-114.11140428258136,House,False,2018
459,69 GLAMIS DR SW,MULTI-RESIDENTIAL DEVELOPMENT,2018/07/13,Approval,GLAMORGAN,51.015367238517676,-114.16254759187332,Multi_unit,False,2018
460,615 2 AV NW,MULTI-RESIDENTIAL DEVELOPMENT,2018/10/29,Approval,SUNNYSIDE,51.05880991767793,-114.07654964000487,Multi_unit,True,2018
461,93 ROSERY DR NW,SINGLE DETACHED DWELLING,2018/05/24,Approval,ROSEMONT,51.07610820341919,-114.08938146639451,House,False,2018
463,3408 CENTRE ST NE,MULTI-RESIDENTIAL DEVELOPMENT,2019/03/22,Approval,HIGHLAND PARK,51.08255980241797,-114.06226766215458,Multi_unit,False,2019
464,1828 29 AV SW,MULTI-RESIDENTIAL DEVELOPMENT,2018/10/18,Approval,SOUTH CALGARY,51.027786152945936,-114.10378300850388,Multi_unit,False,2018
465,1315 14 AV SW,MULTI-RESIDENTIAL DEVELOPMENT,2019/01/17,Approval,BELTLINE,51.04025079830957,-114.09290376344059,Multi_unit,True,2019
469,5512 DALHOUSIE DR NW,SINGLE DETACHED DWELLING,2018/12/13,Approval,DALHOUSIE,51.10938150521835,-114.16499485510012,House,True,2018
470,140 MAHOGANY ST SE,MULTI-RESIDENTIAL DEVELOPMENT,2019/01/03,Approval,MAHOGANY,50.89657306936835,-113.93851605273724,Multi_unit,False,2019
476,2116 36 AV SW,MULTI-RESIDENTIAL DEVELOPMENT,2019/05/14,Approval,ALTADORE,51.02162563602155,-114.11014755720905,Multi_unit,False,2019
478,12 BOWBANK CR NW,SINGLE DETACHED DWELLING,2019/09/27,Approval,BOWNESS,51.08284136644989,-114.16759059543472,House,False,2019
481,1404 LAKE SYLVAN DR SE,SINGLE DETACHED DWELLING,2019/05/03,Approval,BONAVISTA DOWNS,50.94533260213184,-114.03250375723812,House,False,2019
483,3404 23 ST NW,SINGLE DETACHED DWELLING,2019/10/14,Approval,CHARLESWOOD,51.082992585850704,-114.11394143327543,House,True,2019
484,20 CITYSIDE RD NE,MULTI-RESIDENTIAL DEVELOPMENT,2019/08/28,Approval,CITYSCAPE,51.14557862333818,-113.9665578833948,Multi_unit,False,2019
485,35 WALNUT DR SW,SINGLE DETACHED DWELLING,2019/10/03,Approval,WILDWOOD,51.05381670701059,-114.15171930286202,House,False,2019
487,161 RIVERVIEW PA SE,SECONDARY SUITE,2019/09/12,Approval,RIVERBEND,50.97026882705047,-114.02219860131036,Secondary_suite,False,2019
488,47 EDENDALE WY NW,SINGLE DETACHED DWELLING,2019/09/03,Approval,EDGEMONT,51.1230805182861,-114.14584949278529,House,False,2019
489,732 CRESCENT RD NW,SINGLE DETACHED DWELLING,2019/09/30,Approval,ROSEDALE,51.061706596473144,-114.07825240895106,House,False,2019
490,5867 BOW CR NW,BACKYARD SUITE,2019/10/04,Approval,BOWNESS,51.081496921120994,-114.16998941798491,Secondary_suite,False,2019
493,2603 12 AV NW,SINGLE DETACHED DWELLING,2019/10/02,Approval,ST. ANDREWS HEIGHTS,51.06171883712393,-114.12217241507936,House,False,2019
495,2612 40 ST SE,SECONDARY SUITE,2019/09/12,Approval,FOREST LAWN,51.03116258754972,-113.97555899198946,Secondary_suite,False,2019
496,117 REDSTONE PA NE,SECONDARY SUITE,2019/09/12,Approval,REDSTONE,51.169964141389954,-113.95691345950596,Secondary_suite,False,2019
497,71 BERMUDA PL NW,SECONDARY SUITE,2019/09/25,Approval,BEDDINGTON HEIGHTS,51.130984645605324,-114.07727721904048,Secondary_suite,False,2019
498,127 CASTLEGLEN WY NE,SINGLE DETACHED DWELLING,2019/09/26,Approval,CASTLERIDGE,51.106583988367774,-113.95671840516798,House,False,2019
499,126 PANATELLA PR NW,SECONDARY SUITE,2019/09/11,Approval,PANORAMA HILLS,51.171800062062005,-114.07741241180227,Secondary_suite,False,2019
500,106 SKYVIEW SHORES CR NE,SECONDARY SUITE,2019/09/12,Approval,SKYVIEW RANCH,51.15879288308039,-113.96907557869436,Secondary_suite,False,2019
501,191 MARTIN CROSSING CL NE,SECONDARY SUITE,2019/10/07,Approval,MARTINDALE,51.11856801376631,-113.95900357120966,Secondary_suite,True,2019
502,234 REDSTONE HT NE,SECONDARY SUITE,2019/09/25,Approval,REDSTONE,51.17193176049923,-113.9674464355802,Secondary_suite,False,2019
503,110 LISSINGTON DR SW,SINGLE DETACHED DWELLING,2019/10/09,Approval,NORTH GLENMORE PARK,51.0034376476787,-114.11474912102287,House,False,2019
505,440 RANCHRIDGE CO NW,SECONDARY SUITE,2019/10/07,Approval,RANCHLANDS,51.12215619833658,-114.18461030365336,Secondary_suite,False,2019
507,91 COPPERSTONE RD SE,MULTI-RESIDENTIAL DEVELOPMENT,2019/09/23,Approval,COPPERFIELD,50.912380214209726,-113.9277276492198,Multi_unit,False,2019
508,232 MIDGLEN PL SE,SECONDARY SUITE,2019/09/12,Approval,MIDNAPORE,50.91635461141964,-114.05185732042484,Secondary_suite,True,2019
509,732 SIERRA CR SW,SECONDARY SUITE,2019/09/27,Approval,SOUTHWOOD,50.9579682583671,-114.07968313411736,Secondary_suite,False,2019
510,3931 26 AV NE,SECONDARY SUITE,2019/10/17,Approval,RUNDLE,51.07775758151253,-113.97634156434273,Secondary_suite,True,2019
511,1107 MAGGIE ST SE,SINGLE DETACHED DWELLING,2019/10/28,Approval,RAMSAY,51.039628003261726,-114.042629713412,House,False,2019
512,55 MILLPARK RI SW,SECONDARY SUITE,2019/10/04,Approval,MILLRISE,50.919704205447026,-114.08425026317236,Secondary_suite,False,2019
513,241 COPPERLEAF WY SE,SECONDARY SUITE,2019/10/01,Approval,COPPERFIELD,50.912730550463095,-113.92729054488242,Secondary_suite,False,2019
514,6028 4 ST NW,SECONDARY SUITE,2019/09/30,Approval,THORNCLIFFE,51.10689867738322,-114.07120021290841,Secondary_suite,False,2019
515,936 5 AV NE,BACKYARD SUITE,2019/10/28,Approval,BRIDGELAND/RIVERSIDE,51.057229283592825,-114.04093199786709,Secondary_suite,True,2019
516,6819 TEMPLE DR NE,SECONDARY SUITE,2019/10/09,Approval,TEMPLE,51.09209390336716,-113.93960101962328,Secondary_suite,False,2019
517,2317 4 AV NW,SINGLE DETACHED DWELLING,2019/09/27,Approval,WEST HILLHURST,51.05616627385188,-114.11396027032521,House,False,2019
518,243 SILVER HILL WY NW,SINGLE DETACHED DWELLING,2019/09/30,Approval,SILVER SPRINGS,51.106756613677256,-114.20340021231772,House,False,2019
522,6123 CENTRE ST NW,SECONDARY SUITE,2019/09/27,Approval,THORNCLIFFE,51.106158481343606,-114.06268608161272,Secondary_suite,False,2019
523,34 CHANCELLOR WY NW,SECONDARY SUITE,2019/10/11,Approval,CAMBRIAN HEIGHTS,51.08920934450537,-114.08818602034764,Secondary_suite,False,2019
525,87 COVEHAVEN TC NE,SECONDARY SUITE,2019/10/24,Approval,COVENTRY HILLS,51.16549308038287,-114.06734135346485,Secondary_suite,False,2019
526,140 BELMONT TC SE,SECONDARY SUITE,2019/10/25,Approval,BELMONT,50.86715972304259,-114.06624781734463,Secondary_suite,False,2019
527,209 12 AV SE,MULTI-RESIDENTIAL DEVELOPMENT,2019/09/24,Approval,BELTLINE,51.041222391483096,-114.06021355888923,Multi_unit,True,2019
529,249 CRAMOND CL SE,SECONDARY SUITE,2019/10/03,Approval,CRANSTON,50.89555178683521,-113.97974786268878,Secondary_suite,False,2019
530,2038 30 AV SW,SINGLE DETACHED DWELLING,2018/04/17,Approval,SOUTH CALGARY,51.026864404182994,-114.10904654556096,House,False,2018
531,83 EDENDALE WY NW,SECONDARY SUITE,2019/09/17,Approval,EDGEMONT,51.12289854330871,-114.1478596756096,Secondary_suite,False,2019
533,344 RUNDLERIDGE DR NE,SECONDARY SUITE,2019/10/11,Approval,RUNDLE,51.06763580898007,-113.97457663547205,Secondary_suite,True,2019
534,114 SILVERADO SKIES DR SW,SECONDARY SUITE,2019/10/11,Approval,SILVERADO,50.8885564215466,-114.08449678642376,Secondary_suite,False,2019
535,242 HARVEST HILLS WY NE,MULTI-RESIDENTIAL DEVELOPMENT,2019/10/07,Approval,HARVEST HILLS,51.151090606002825,-114.0429931081238,Multi_unit,False,2019
537,2919 LATHOM CR SW,SINGLE DETACHED DWELLING,2019/10/16,Approval,LAKEVIEW,50.999279737178995,-114.12566320312716,House,False,2019
538,159 TUSCARORA WY NW,SECONDARY SUITE,2019/09/19,Approval,TUSCANY,51.12960817879346,-114.23662944131313,Secondary_suite,True,2019
540,125 MARBROOKE CI NE,SECONDARY SUITE,2019/10/21,Approval,MARLBOROUGH,51.05387714336956,-113.95853045866319,Secondary_suite,True,2019
541,201 HAMPTONS GV NW,SECONDARY SUITE,2019/10/22,Approval,HAMPTONS,51.14382967152019,-114.15646392597564,Secondary_suite,False,2019
542,526 18 AV NW,SINGLE DETACHED DWELLING,2019/10/01,Approval,MOUNT PLEASANT,51.06887450951583,-114.07301358274587,House,False,2019
544,83 MILLBANK HL SW,SINGLE DETACHED DWELLING,2019/10/10,Approval,MILLRISE,50.914263140076855,-114.07613222498159,House,False,2019
545,11151 SOUTHDALE RD SW,SECONDARY SUITE,2019/10/22,Approval,SOUTHWOOD,50.95279402617122,-114.0895989618469,Secondary_suite,False,2019
547,618 SANDRINGHAM PL NW,SINGLE DETACHED DWELLING,2019/10/04,Approval,SANDSTONE VALLEY,51.134478047947944,-114.10614548567858,House,False,2019
548,7 ARBOUR STONE WY NW,SECONDARY SUITE,2019/10/03,Approval,ARBOUR LAKE,51.13266620278525,-114.21858653784149,Secondary_suite,False,2019
549,6937 LEASIDE DR SW,SINGLE DETACHED DWELLING,2018/08/08,Approval,LAKEVIEW,50.99252737211224,-114.12824407110573,House,False,2018
550,41 EVANSFORD GV NW,SECONDARY SUITE,2019/10/11,Approval,EVANSTON,51.167807669115454,-114.11064550265444,Secondary_suite,False,2019
551,43 COACH GATE WY SW,SINGLE DETACHED DWELLING,2019/10/04,Approval,COACH HILL,51.0540724941454,-114.17201678150172,House,False,2019
552,17B TUSCANY VALLEY PA NW,SECONDARY SUITE,2019/10/18,Approval,TUSCANY,51.12693776220273,-114.24763042307178,Secondary_suite,True,2019
553,#402 300 MEREDITH RD NE,MULTI-RESIDENTIAL DEVELOPMENT,2019/10/07,Approval,CRESCENT HEIGHTS,51.053189079306,-114.05722631036562,Multi_unit,False,2019
554,71 MARTINVIEW CR NE,SECONDARY SUITE,2019/10/23,Approval,MARTINDALE,51.11126442195521,-113.95976000516164,Secondary_suite,True,2019
555,136 STRATHCONA RD SW,SECONDARY SUITE,2019/10/17,Approval,STRATHCONA PARK,51.04375158196268,-114.17337029382021,Secondary_suite,False,2019
556,21 HAMPTONS RI NW,SEMI-DETACHED DWELLING,2019/09/12,Approval,HAMPTONS,51.14681257005176,-114.14943662355768,House,False,2019
557,40 EDGEDALE DR NW,SECONDARY SUITE,2019/10/28,Approval,EDGEMONT,51.11883698401732,-114.15740183161888,Secondary_suite,False,2019
559,718 OLYMPIA DR SE,SECONDARY SUITE,2019/10/25,Approval,OGDEN,50.981454374677895,-114.00334686081055,Secondary_suite,False,2019
560,522 BRIDLECREEK GR SW,SECONDARY SUITE,2019/10/28,Approval,BRIDLEWOOD,50.896565369409196,-114.09726011338672,Secondary_suite,False,2019
